"engine","province","sex","year","age","population_count","population_count_pohem","all_count","relative_difference"
"CANSIM","Nova Scotia","Male","2017","[65,70[",30760,30760,0,0
"CANSIM","Nova Scotia","Male","2017","[70,75[",23472,23472,0,0
"CANSIM","Nova Scotia","Male","2017","[75,80[",15123,15123,0,0
"CANSIM","Nova Scotia","Male","2017","[80,85[",9594,9594,0,0
"CANSIM","Nova Scotia","Male","2017","[85,90[",5034,5034,0,0
"CANSIM","Nova Scotia","Male","2017","[90,95[",1758,1758,0,0
"CANSIM","Nova Scotia","Male","2017","[95,100[",438,438,0,0
"CANSIM","Nova Scotia","Male","2017","[100,max[",45,45,0,0
"CANSIM","Nova Scotia","Female","2017","All",485672,394734,1,-18.7241595150637
"CANSIM","Nova Scotia","Female","2017","[20,25[",29277,29277,0,0
"CANSIM","Nova Scotia","Female","2017","[25,30[",29350,29350,0,0
"CANSIM","Nova Scotia","Female","2017","[30,35[",28418,28418,0,0
"CANSIM","Nova Scotia","Female","2017","[35,40[",28687,28687,0,0
"CANSIM","Nova Scotia","Female","2017","[40,45[",29678,29678,0,0
"CANSIM","Nova Scotia","Female","2017","[45,50[",32083,32083,0,0
"CANSIM","Nova Scotia","Female","2017","[50,55[",37457,37457,0,0
"CANSIM","Nova Scotia","Female","2017","[55,60[",39968,39968,0,0
"CANSIM","Nova Scotia","Female","2017","[60,65[",36965,36965,0,0
"CANSIM","Nova Scotia","Female","2017","[65,70[",32607,32607,0,0
"CANSIM","Nova Scotia","Female","2017","[70,75[",25599,25599,0,0
"CANSIM","Nova Scotia","Female","2017","[75,80[",17601,17601,0,0
"CANSIM","Nova Scotia","Female","2017","[80,85[",12540,12540,0,0
"CANSIM","Nova Scotia","Female","2017","[85,90[",8448,8448,0,0
"CANSIM","Nova Scotia","Female","2017","[90,95[",4284,4284,0,0
"CANSIM","Nova Scotia","Female","2017","[95,100[",1509,1509,0,0
"CANSIM","Nova Scotia","Female","2017","[100,max[",263,263,0,0
"CANSIM","New Brunswick","All","2017","All",766621,614530,2,-19.8391382443215
"CANSIM","New Brunswick","All","2017","[20,25[",43356,43356,1,0
"CANSIM","New Brunswick","All","2017","[25,30[",42544,42544,1,0
"CANSIM","New Brunswick","All","2017","[30,35[",43546,43546,1,0
"CANSIM","New Brunswick","All","2017","[35,40[",45546,45546,1,0
"CANSIM","New Brunswick","All","2017","[40,45[",49278,49278,1,0
"CANSIM","New Brunswick","All","2017","[45,50[",52517,52517,1,0
"CANSIM","New Brunswick","All","2017","[50,55[",60492,60492,1,0
"CANSIM","New Brunswick","All","2017","[55,60[",62879,62879,1,0
"CANSIM","New Brunswick","All","2017","[60,65[",60043,60043,1,0
"CANSIM","New Brunswick","All","2017","[65,70[",52589,52589,1,0
"CANSIM","New Brunswick","All","2017","[70,75[",39443,39443,1,0
"CANSIM","New Brunswick","All","2017","[75,80[",26497,26497,1,0
"CANSIM","New Brunswick","All","2017","[80,85[",17691,17691,1,0
"CANSIM","New Brunswick","All","2017","[85,90[",11133,11133,1,0
"CANSIM","New Brunswick","All","2017","[90,95[",5162,5162,1,0
"CANSIM","New Brunswick","All","2017","[95,100[",1574,1574,1,0
"CANSIM","New Brunswick","All","2017","[100,max[",240,240,1,0
"CANSIM","New Brunswick","Male","2017","All",379310,301696,1,-20.4618913289921
"CANSIM","New Brunswick","Male","2017","[20,25[",22754,22754,0,0
"CANSIM","New Brunswick","Male","2017","[25,30[",21827,21827,0,0
"CANSIM","New Brunswick","Male","2017","[30,35[",21819,21819,0,0
"CANSIM","New Brunswick","Male","2017","[35,40[",22610,22610,0,0
"CANSIM","New Brunswick","Male","2017","[40,45[",24304,24304,0,0
"CANSIM","New Brunswick","Male","2017","[45,50[",26395,26395,0,0
"CANSIM","New Brunswick","Male","2017","[50,55[",30217,30217,0,0
"CANSIM","New Brunswick","Male","2017","[55,60[",31138,31138,0,0
"CANSIM","New Brunswick","Male","2017","[60,65[",29562,29562,0,0
"CANSIM","New Brunswick","Male","2017","[65,70[",25688,25688,0,0
"CANSIM","New Brunswick","Male","2017","[70,75[",19263,19263,0,0
"CANSIM","New Brunswick","Male","2017","[75,80[",12447,12447,0,0
"CANSIM","New Brunswick","Male","2017","[80,85[",7636,7636,0,0
"CANSIM","New Brunswick","Male","2017","[85,90[",4149,4149,0,0
"CANSIM","New Brunswick","Male","2017","[90,95[",1514,1514,0,0
"CANSIM","New Brunswick","Male","2017","[95,100[",332,332,0,0
"CANSIM","New Brunswick","Male","2017","[100,max[",41,41,0,0
"CANSIM","New Brunswick","Female","2017","All",387311,312834,1,-19.229249879296
"CANSIM","New Brunswick","Female","2017","[20,25[",20602,20602,0,0
"CANSIM","New Brunswick","Female","2017","[25,30[",20717,20717,0,0
"CANSIM","New Brunswick","Female","2017","[30,35[",21727,21727,0,0
"CANSIM","New Brunswick","Female","2017","[35,40[",22936,22936,0,0
"CANSIM","New Brunswick","Female","2017","[40,45[",24974,24974,0,0
"CANSIM","New Brunswick","Female","2017","[45,50[",26122,26122,0,0
"CANSIM","New Brunswick","Female","2017","[50,55[",30275,30275,0,0
"CANSIM","New Brunswick","Female","2017","[55,60[",31741,31741,0,0
"CANSIM","New Brunswick","Female","2017","[60,65[",30481,30481,0,0
"CANSIM","New Brunswick","Female","2017","[65,70[",26901,26901,0,0
"CANSIM","New Brunswick","Female","2017","[70,75[",20180,20180,0,0
"CANSIM","New Brunswick","Female","2017","[75,80[",14050,14050,0,0
"CANSIM","New Brunswick","Female","2017","[80,85[",10055,10055,0,0
"CANSIM","New Brunswick","Female","2017","[85,90[",6984,6984,0,0
"CANSIM","New Brunswick","Female","2017","[90,95[",3648,3648,0,0
"CANSIM","New Brunswick","Female","2017","[95,100[",1242,1242,0,0
"CANSIM","New Brunswick","Female","2017","[100,max[",199,199,0,0
"CANSIM","Quebec","All","2017","All",8302063,6571274,2,-20.8476977348883
"CANSIM","Quebec","All","2017","[20,25[",511015,511015,1,0
"CANSIM","Quebec","All","2017","[25,30[",536046,536046,1,0
"CANSIM","Quebec","All","2017","[30,35[",530338,530338,1,0
"CANSIM","Quebec","All","2017","[35,40[",573443,573443,1,0
"CANSIM","Quebec","All","2017","[40,45[",533696,533696,1,0
"CANSIM","Quebec","All","2017","[45,50[",524361,524361,1,0
"CANSIM","Quebec","All","2017","[50,55[",610440,610440,1,0
"CANSIM","Quebec","All","2017","[55,60[",643296,643296,1,0
"CANSIM","Quebec","All","2017","[60,65[",580710,580710,1,0
"CANSIM","Quebec","All","2017","[65,70[",490828,490828,1,0
"CANSIM","Quebec","All","2017","[70,75[",390800,390800,1,0
"CANSIM","Quebec","All","2017","[75,80[",265995,265995,1,0
"CANSIM","Quebec","All","2017","[80,85[",184323,184323,1,0
"CANSIM","Quebec","All","2017","[85,90[",123336,123336,1,0
"CANSIM","Quebec","All","2017","[90,95[",55762,55762,1,0
"CANSIM","Quebec","All","2017","[95,100[",14737,14737,1,0
"CANSIM","Quebec","All","2017","[100,max[",2148,2148,1,0
"CANSIM","Quebec","Male","2017","All",4136223,3252986,1,-21.3537084436695
"CANSIM","Quebec","Male","2017","[20,25[",263602,263602,0,0
"CANSIM","Quebec","Male","2017","[25,30[",276008,276008,0,0
"CANSIM","Quebec","Male","2017","[30,35[",269144,269144,0,0
"CANSIM","Quebec","Male","2017","[35,40[",290900,290900,0,0
"CANSIM","Quebec","Male","2017","[40,45[",270769,270769,0,0
"CANSIM","Quebec","Male","2017","[45,50[",264940,264940,0,0
"CANSIM","Quebec","Male","2017","[50,55[",307592,307592,0,0
"CANSIM","Quebec","Male","2017","[55,60[",322049,322049,0,0
"CANSIM","Quebec","Male","2017","[60,65[",288838,288838,0,0
"CANSIM","Quebec","Male","2017","[65,70[",241620,241620,0,0
"CANSIM","Quebec","Male","2017","[70,75[",188905,188905,0,0
"CANSIM","Quebec","Male","2017","[75,80[",123425,123425,0,0
"CANSIM","Quebec","Male","2017","[80,85[",79022,79022,0,0
"CANSIM","Quebec","Male","2017","[85,90[",46205,46205,0,0
"CANSIM","Quebec","Male","2017","[90,95[",16445,16445,0,0
"CANSIM","Quebec","Male","2017","[95,100[",3218,3218,0,0
"CANSIM","Quebec","Male","2017","[100,max[",304,304,0,0
"CANSIM","Quebec","Female","2017","All",4165840,3318288,1,-20.3452845044457
"CANSIM","Quebec","Female","2017","[20,25[",247413,247413,0,0
"CANSIM","Quebec","Female","2017","[25,30[",260038,260038,0,0
"CANSIM","Quebec","Female","2017","[30,35[",261194,261194,0,0
"CANSIM","Quebec","Female","2017","[35,40[",282543,282543,0,0
"CANSIM","Quebec","Female","2017","[40,45[",262927,262927,0,0
"CANSIM","Quebec","Female","2017","[45,50[",259421,259421,0,0
"CANSIM","Quebec","Female","2017","[50,55[",302848,302848,0,0
"CANSIM","Quebec","Female","2017","[55,60[",321247,321247,0,0
"CANSIM","Quebec","Female","2017","[60,65[",291872,291872,0,0
"CANSIM","Quebec","Female","2017","[65,70[",249208,249208,0,0
"CANSIM","Quebec","Female","2017","[70,75[",201895,201895,0,0
"CANSIM","Quebec","Female","2017","[75,80[",142570,142570,0,0
"CANSIM","Quebec","Female","2017","[80,85[",105301,105301,0,0
"CANSIM","Quebec","Female","2017","[85,90[",77131,77131,0,0
"CANSIM","Quebec","Female","2017","[90,95[",39317,39317,0,0
"CANSIM","Quebec","Female","2017","[95,100[",11519,11519,0,0
"CANSIM","Quebec","Female","2017","[100,max[",1844,1844,0,0
"CANSIM","Ontario","All","2017","All",14070141,10974760,2,-21.9996444953892
"CANSIM","Ontario","All","2017","[20,25[",976112,976112,1,0
"CANSIM","Ontario","All","2017","[25,30[",971682,971682,1,0
"CANSIM","Ontario","All","2017","[30,35[",950329,950329,1,0
"CANSIM","Ontario","All","2017","[35,40[",909076,909076,1,0
"CANSIM","Ontario","All","2017","[40,45[",904075,904075,1,0
"CANSIM","Ontario","All","2017","[45,50[",955076,955076,1,0
"CANSIM","Ontario","All","2017","[50,55[",1052226,1052226,1,0
"CANSIM","Ontario","All","2017","[55,60[",1028171,1028171,1,0
"CANSIM","Ontario","All","2017","[60,65[",886324,886324,1,0
"CANSIM","Ontario","All","2017","[65,70[",745693,745693,1,0
"CANSIM","Ontario","All","2017","[70,75[",578468,578468,1,0
"CANSIM","Ontario","All","2017","[75,80[",408520,408520,1,0
"CANSIM","Ontario","All","2017","[80,85[",295899,295899,1,0
"CANSIM","Ontario","All","2017","[85,90[",193756,193756,1,0
"CANSIM","Ontario","All","2017","[90,95[",91706,91706,1,0
"CANSIM","Ontario","All","2017","[95,100[",24512,24512,1,0
"CANSIM","Ontario","All","2017","[100,max[",3135,3135,1,0
"CANSIM","Ontario","Male","2017","All",6936575,5352875,1,-22.831152261743
"CANSIM","Ontario","Male","2017","[20,25[",508998,508998,0,0
"CANSIM","Ontario","Male","2017","[25,30[",497821,497821,0,0
"CANSIM","Ontario","Male","2017","[30,35[",474657,474657,0,0
"CANSIM","Ontario","Male","2017","[35,40[",442225,442225,0,0
"CANSIM","Ontario","Male","2017","[40,45[",438753,438753,0,0
"CANSIM","Ontario","Male","2017","[45,50[",470534,470534,0,0
"CANSIM","Ontario","Male","2017","[50,55[",524309,524309,0,0
"CANSIM","Ontario","Male","2017","[55,60[",509266,509266,0,0
"CANSIM","Ontario","Male","2017","[60,65[",429508,429508,0,0
"CANSIM","Ontario","Male","2017","[65,70[",356236,356236,0,0
"CANSIM","Ontario","Male","2017","[70,75[",273608,273608,0,0
"CANSIM","Ontario","Male","2017","[75,80[",186321,186321,0,0
"CANSIM","Ontario","Male","2017","[80,85[",129027,129027,0,0
"CANSIM","Ontario","Male","2017","[85,90[",75840,75840,0,0
"CANSIM","Ontario","Male","2017","[90,95[",29351,29351,0,0
"CANSIM","Ontario","Male","2017","[95,100[",5881,5881,0,0
"CANSIM","Ontario","Male","2017","[100,max[",540,540,0,0
"CANSIM","Ontario","Female","2017","All",7133566,5621885,1,-21.1910985333282
"CANSIM","Ontario","Female","2017","[20,25[",467114,467114,0,0
"CANSIM","Ontario","Female","2017","[25,30[",473861,473861,0,0
"CANSIM","Ontario","Female","2017","[30,35[",475672,475672,0,0
"CANSIM","Ontario","Female","2017","[35,40[",466851,466851,0,0
"CANSIM","Ontario","Female","2017","[40,45[",465322,465322,0,0
"CANSIM","Ontario","Female","2017","[45,50[",484542,484542,0,0
"CANSIM","Ontario","Female","2017","[50,55[",527917,527917,0,0
"CANSIM","Ontario","Female","2017","[55,60[",518905,518905,0,0
"CANSIM","Ontario","Female","2017","[60,65[",456816,456816,0,0
"CANSIM","Ontario","Female","2017","[65,70[",389457,389457,0,0
"CANSIM","Ontario","Female","2017","[70,75[",304860,304860,0,0
"CANSIM","Ontario","Female","2017","[75,80[",222199,222199,0,0
"CANSIM","Ontario","Female","2017","[80,85[",166872,166872,0,0
"CANSIM","Ontario","Female","2017","[85,90[",117916,117916,0,0
"CANSIM","Ontario","Female","2017","[90,95[",62355,62355,0,0
"CANSIM","Ontario","Female","2017","[95,100[",18631,18631,0,0
"CANSIM","Ontario","Female","2017","[100,max[",2595,2595,0,0
"CANSIM","Manitoba","All","2017","All",1334790,994620,2,-25.4849077382959
"CANSIM","Manitoba","All","2017","[20,25[",93711,93711,1,0
"CANSIM","Manitoba","All","2017","[25,30[",96326,96326,1,0
"CANSIM","Manitoba","All","2017","[30,35[",93853,93853,1,0
"CANSIM","Manitoba","All","2017","[35,40[",88095,88095,1,0
"CANSIM","Manitoba","All","2017","[40,45[",83020,83020,1,0
"CANSIM","Manitoba","All","2017","[45,50[",81665,81665,1,0
"CANSIM","Manitoba","All","2017","[50,55[",87436,87436,1,0
"CANSIM","Manitoba","All","2017","[55,60[",89395,89395,1,0
"CANSIM","Manitoba","All","2017","[60,65[",79054,79054,1,0
"CANSIM","Manitoba","All","2017","[65,70[",65107,65107,1,0
"CANSIM","Manitoba","All","2017","[70,75[",49124,49124,1,0
"CANSIM","Manitoba","All","2017","[75,80[",34008,34008,1,0
"CANSIM","Manitoba","All","2017","[80,85[",24674,24674,1,0
"CANSIM","Manitoba","All","2017","[85,90[",17242,17242,1,0
"CANSIM","Manitoba","All","2017","[90,95[",8744,8744,1,0
"CANSIM","Manitoba","All","2017","[95,100[",2714,2714,1,0
"CANSIM","Manitoba","All","2017","[100,max[",452,452,1,0
"CANSIM","Manitoba","Male","2017","All",666488,492358,1,-26.1265019025099
"CANSIM","Manitoba","Male","2017","[20,25[",49378,49378,0,0
"CANSIM","Manitoba","Male","2017","[25,30[",49657,49657,0,0
"CANSIM","Manitoba","Male","2017","[30,35[",47568,47568,0,0
"CANSIM","Manitoba","Male","2017","[35,40[",44120,44120,0,0
"CANSIM","Manitoba","Male","2017","[40,45[",41785,41785,0,0
"CANSIM","Manitoba","Male","2017","[45,50[",40605,40605,0,0
"CANSIM","Manitoba","Male","2017","[50,55[",43290,43290,0,0
"CANSIM","Manitoba","Male","2017","[55,60[",44629,44629,0,0
"CANSIM","Manitoba","Male","2017","[60,65[",39155,39155,0,0
"CANSIM","Manitoba","Male","2017","[65,70[",31806,31806,0,0
"CANSIM","Manitoba","Male","2017","[70,75[",23890,23890,0,0
"CANSIM","Manitoba","Male","2017","[75,80[",15775,15775,0,0
"CANSIM","Manitoba","Male","2017","[80,85[",10753,10753,0,0
"CANSIM","Manitoba","Male","2017","[85,90[",6583,6583,0,0
"CANSIM","Manitoba","Male","2017","[90,95[",2646,2646,0,0
"CANSIM","Manitoba","Male","2017","[95,100[",638,638,0,0
"CANSIM","Manitoba","Male","2017","[100,max[",80,80,0,0
"CANSIM","Manitoba","Female","2017","All",668302,502262,1,-24.845055079889
"CANSIM","Manitoba","Female","2017","[20,25[",44333,44333,0,0
"CANSIM","Manitoba","Female","2017","[25,30[",46669,46669,0,0
"CANSIM","Manitoba","Female","2017","[30,35[",46285,46285,0,0
"CANSIM","Manitoba","Female","2017","[35,40[",43975,43975,0,0
"CANSIM","Manitoba","Female","2017","[40,45[",41235,41235,0,0
"CANSIM","Manitoba","Female","2017","[45,50[",41060,41060,0,0
"CANSIM","Manitoba","Female","2017","[50,55[",44146,44146,0,0
"CANSIM","Manitoba","Female","2017","[55,60[",44766,44766,0,0
"CANSIM","Manitoba","Female","2017","[60,65[",39899,39899,0,0
"CANSIM","Manitoba","Female","2017","[65,70[",33301,33301,0,0
"CANSIM","Manitoba","Female","2017","[70,75[",25234,25234,0,0
"CANSIM","Manitoba","Female","2017","[75,80[",18233,18233,0,0
"CANSIM","Manitoba","Female","2017","[80,85[",13921,13921,0,0
"CANSIM","Manitoba","Female","2017","[85,90[",10659,10659,0,0
"CANSIM","Manitoba","Female","2017","[90,95[",6098,6098,0,0
"CANSIM","Manitoba","Female","2017","[95,100[",2076,2076,0,0
"CANSIM","Manitoba","Female","2017","[100,max[",372,372,0,0
"CANSIM","Saskatchewan","All","2017","All",1150331,855761,2,-25.6074121274659
"CANSIM","Saskatchewan","All","2017","[20,25[",74941,74941,1,0
"CANSIM","Saskatchewan","All","2017","[25,30[",84003,84003,1,0
"CANSIM","Saskatchewan","All","2017","[30,35[",85720,85720,1,0
"CANSIM","Saskatchewan","All","2017","[35,40[",78631,78631,1,0
"CANSIM","Saskatchewan","All","2017","[40,45[",69615,69615,1,0
"CANSIM","Saskatchewan","All","2017","[45,50[",66068,66068,1,0
"CANSIM","Saskatchewan","All","2017","[50,55[",74052,74052,1,0
"CANSIM","Saskatchewan","All","2017","[55,60[",77955,77955,1,0
"CANSIM","Saskatchewan","All","2017","[60,65[",70909,70909,1,0
"CANSIM","Saskatchewan","All","2017","[65,70[",54467,54467,1,0
"CANSIM","Saskatchewan","All","2017","[70,75[",40068,40068,1,0
"CANSIM","Saskatchewan","All","2017","[75,80[",29474,29474,1,0
"CANSIM","Saskatchewan","All","2017","[80,85[",22526,22526,1,0
"CANSIM","Saskatchewan","All","2017","[85,90[",16078,16078,1,0
"CANSIM","Saskatchewan","All","2017","[90,95[",8191,8191,1,0
"CANSIM","Saskatchewan","All","2017","[95,100[",2637,2637,1,0
"CANSIM","Saskatchewan","All","2017","[100,max[",426,426,1,0
"CANSIM","Saskatchewan","Male","2017","All",579499,429393,1,-25.90271941798
"CANSIM","Saskatchewan","Male","2017","[20,25[",39610,39610,0,0
"CANSIM","Saskatchewan","Male","2017","[25,30[",43786,43786,0,0
"CANSIM","Saskatchewan","Male","2017","[30,35[",43808,43808,0,0
"CANSIM","Saskatchewan","Male","2017","[35,40[",40161,40161,0,0
"CANSIM","Saskatchewan","Male","2017","[40,45[",35344,35344,0,0
"CANSIM","Saskatchewan","Male","2017","[45,50[",33711,33711,0,0
"CANSIM","Saskatchewan","Male","2017","[50,55[",37732,37732,0,0
"CANSIM","Saskatchewan","Male","2017","[55,60[",39670,39670,0,0
"CANSIM","Saskatchewan","Male","2017","[60,65[",35887,35887,0,0
"CANSIM","Saskatchewan","Male","2017","[65,70[",27295,27295,0,0
"CANSIM","Saskatchewan","Male","2017","[70,75[",19532,19532,0,0
"CANSIM","Saskatchewan","Male","2017","[75,80[",13509,13509,0,0
"CANSIM","Saskatchewan","Male","2017","[80,85[",9705,9705,0,0
"CANSIM","Saskatchewan","Male","2017","[85,90[",6245,6245,0,0
"CANSIM","Saskatchewan","Male","2017","[90,95[",2688,2688,0,0
"CANSIM","Saskatchewan","Male","2017","[95,100[",650,650,0,0
"CANSIM","Saskatchewan","Male","2017","[100,max[",60,60,0,0
"CANSIM","Saskatchewan","Female","2017","All",570832,426368,1,-25.3076211564874
"CANSIM","Saskatchewan","Female","2017","[20,25[",35331,35331,0,0
"CANSIM","Saskatchewan","Female","2017","[25,30[",40217,40217,0,0
"CANSIM","Saskatchewan","Female","2017","[30,35[",41912,41912,0,0
"CANSIM","Saskatchewan","Female","2017","[35,40[",38470,38470,0,0
"CANSIM","Saskatchewan","Female","2017","[40,45[",34271,34271,0,0
"CANSIM","Saskatchewan","Female","2017","[45,50[",32357,32357,0,0
"CANSIM","Saskatchewan","Female","2017","[50,55[",36320,36320,0,0
"CANSIM","Saskatchewan","Female","2017","[55,60[",38285,38285,0,0
"CANSIM","Saskatchewan","Female","2017","[60,65[",35022,35022,0,0
"CANSIM","Saskatchewan","Female","2017","[65,70[",27172,27172,0,0
"CANSIM","Saskatchewan","Female","2017","[70,75[",20536,20536,0,0
"CANSIM","Saskatchewan","Female","2017","[75,80[",15965,15965,0,0
"CANSIM","Saskatchewan","Female","2017","[80,85[",12821,12821,0,0
"CANSIM","Saskatchewan","Female","2017","[85,90[",9833,9833,0,0
"CANSIM","Saskatchewan","Female","2017","[90,95[",5503,5503,0,0
"CANSIM","Saskatchewan","Female","2017","[95,100[",1987,1987,0,0
"CANSIM","Saskatchewan","Female","2017","[100,max[",366,366,0,0
"CANSIM","Alberta","All","2017","All",4241100,3191526,2,-24.7476833840277
"CANSIM","Alberta","All","2017","[20,25[",274372,274372,1,0
"CANSIM","Alberta","All","2017","[25,30[",329590,329590,1,0
"CANSIM","Alberta","All","2017","[30,35[",355985,355985,1,0
"CANSIM","Alberta","All","2017","[35,40[",331338,331338,1,0
"CANSIM","Alberta","All","2017","[40,45[",295532,295532,1,0
"CANSIM","Alberta","All","2017","[45,50[",277739,277739,1,0
"CANSIM","Alberta","All","2017","[50,55[",279947,279947,1,0
"CANSIM","Alberta","All","2017","[55,60[",281783,281783,1,0
"CANSIM","Alberta","All","2017","[60,65[",239944,239944,1,0
"CANSIM","Alberta","All","2017","[65,70[",179934,179934,1,0
"CANSIM","Alberta","All","2017","[70,75[",128873,128873,1,0
"CANSIM","Alberta","All","2017","[75,80[",87890,87890,1,0
"CANSIM","Alberta","All","2017","[80,85[",63091,63091,1,0
"CANSIM","Alberta","All","2017","[85,90[",41160,41160,1,0
"CANSIM","Alberta","All","2017","[90,95[",18402,18402,1,0
"CANSIM","Alberta","All","2017","[95,100[",5183,5183,1,0
"CANSIM","Alberta","All","2017","[100,max[",763,763,1,0
"CANSIM","Alberta","Male","2017","All",2136817,1600377,1,-25.104629923854
"CANSIM","Alberta","Male","2017","[20,25[",142692,142692,0,0
"CANSIM","Alberta","Male","2017","[25,30[",169865,169865,0,0
"CANSIM","Alberta","Male","2017","[30,35[",180760,180760,0,0
"CANSIM","Alberta","Male","2017","[35,40[",166610,166610,0,0
"CANSIM","Alberta","Male","2017","[40,45[",149672,149672,0,0
"CANSIM","Alberta","Male","2017","[45,50[",142184,142184,0,0
"CANSIM","Alberta","Male","2017","[50,55[",142047,142047,0,0
"CANSIM","Alberta","Male","2017","[55,60[",142183,142183,0,0
"CANSIM","Alberta","Male","2017","[60,65[",120607,120607,0,0
"CANSIM","Alberta","Male","2017","[65,70[",88714,88714,0,0
"CANSIM","Alberta","Male","2017","[70,75[",62068,62068,0,0
"CANSIM","Alberta","Male","2017","[75,80[",40823,40823,0,0
"CANSIM","Alberta","Male","2017","[80,85[",27934,27934,0,0
"CANSIM","Alberta","Male","2017","[85,90[",16712,16712,0,0
"CANSIM","Alberta","Male","2017","[90,95[",6148,6148,0,0
"CANSIM","Alberta","Male","2017","[95,100[",1222,1222,0,0
"CANSIM","Alberta","Male","2017","[100,max[",136,136,0,0
"CANSIM","Alberta","Female","2017","All",2104283,1591149,1,-24.3852181479392
"CANSIM","Alberta","Female","2017","[20,25[",131680,131680,0,0
"CANSIM","Alberta","Female","2017","[25,30[",159725,159725,0,0
"CANSIM","Alberta","Female","2017","[30,35[",175225,175225,0,0
"CANSIM","Alberta","Female","2017","[35,40[",164728,164728,0,0
"CANSIM","Alberta","Female","2017","[40,45[",145860,145860,0,0
"CANSIM","Alberta","Female","2017","[45,50[",135555,135555,0,0
"CANSIM","Alberta","Female","2017","[50,55[",137900,137900,0,0
"CANSIM","Alberta","Female","2017","[55,60[",139600,139600,0,0
"CANSIM","Alberta","Female","2017","[60,65[",119337,119337,0,0
"CANSIM","Alberta","Female","2017","[65,70[",91220,91220,0,0
"CANSIM","Alberta","Female","2017","[70,75[",66805,66805,0,0
"CANSIM","Alberta","Female","2017","[75,80[",47067,47067,0,0
"CANSIM","Alberta","Female","2017","[80,85[",35157,35157,0,0
"CANSIM","Alberta","Female","2017","[85,90[",24448,24448,0,0
"CANSIM","Alberta","Female","2017","[90,95[",12254,12254,0,0
"CANSIM","Alberta","Female","2017","[95,100[",3961,3961,0,0
"CANSIM","Alberta","Female","2017","[100,max[",627,627,0,0
"CANSIM","British Columbia","All","2017","All",4929384,3946237,2,-19.9446218837891
"CANSIM","British Columbia","All","2017","[20,25[",320848,320848,1,0
"CANSIM","British Columbia","All","2017","[25,30[",345315,345315,1,0
"CANSIM","British Columbia","All","2017","[30,35[",350110,350110,1,0
"CANSIM","British Columbia","All","2017","[35,40[",325688,325688,1,0
"CANSIM","British Columbia","All","2017","[40,45[",310180,310180,1,0
"CANSIM","British Columbia","All","2017","[45,50[",340596,340596,1,0
"CANSIM","British Columbia","All","2017","[50,55[",363699,363699,1,0
"CANSIM","British Columbia","All","2017","[55,60[",371737,371737,1,0
"CANSIM","British Columbia","All","2017","[60,65[",339441,339441,1,0
"CANSIM","British Columbia","All","2017","[65,70[",292312,292312,1,0
"CANSIM","British Columbia","All","2017","[70,75[",219439,219439,1,0
"CANSIM","British Columbia","All","2017","[75,80[",149144,149144,1,0
"CANSIM","British Columbia","All","2017","[80,85[",105779,105779,1,0
"CANSIM","British Columbia","All","2017","[85,90[",68918,68918,1,0
"CANSIM","British Columbia","All","2017","[90,95[",32034,32034,1,0
"CANSIM","British Columbia","All","2017","[95,100[",9614,9614,1,0
"CANSIM","British Columbia","All","2017","[100,max[",1383,1383,1,0
"CANSIM","British Columbia","Male","2017","All",2438883,1933883,1,-20.7062003384336
"CANSIM","British Columbia","Male","2017","[20,25[",168014,168014,0,0
"CANSIM","British Columbia","Male","2017","[25,30[",176066,176066,0,0
"CANSIM","British Columbia","Male","2017","[30,35[",176703,176703,0,0
"CANSIM","British Columbia","Male","2017","[35,40[",161282,161282,0,0
"CANSIM","British Columbia","Male","2017","[40,45[",151181,151181,0,0
"CANSIM","British Columbia","Male","2017","[45,50[",165339,165339,0,0
"CANSIM","British Columbia","Male","2017","[50,55[",178273,178273,0,0
"CANSIM","British Columbia","Male","2017","[55,60[",181665,181665,0,0
"CANSIM","British Columbia","Male","2017","[60,65[",164454,164454,0,0
"CANSIM","British Columbia","Male","2017","[65,70[",142038,142038,0,0
"CANSIM","British Columbia","Male","2017","[70,75[",106508,106508,0,0
"CANSIM","British Columbia","Male","2017","[75,80[",71050,71050,0,0
"CANSIM","British Columbia","Male","2017","[80,85[",48687,48687,0,0
"CANSIM","British Columbia","Male","2017","[85,90[",28952,28952,0,0
"CANSIM","British Columbia","Male","2017","[90,95[",10897,10897,0,0
"CANSIM","British Columbia","Male","2017","[95,100[",2486,2486,0,0
"CANSIM","British Columbia","Male","2017","[100,max[",288,288,0,0
"CANSIM","British Columbia","Female","2017","All",2490501,2012354,1,-19.198827866361
"CANSIM","British Columbia","Female","2017","[20,25[",152834,152834,0,0
"CANSIM","British Columbia","Female","2017","[25,30[",169249,169249,0,0
"CANSIM","British Columbia","Female","2017","[30,35[",173407,173407,0,0
"CANSIM","British Columbia","Female","2017","[35,40[",164406,164406,0,0
"CANSIM","British Columbia","Female","2017","[40,45[",158999,158999,0,0
"CANSIM","British Columbia","Female","2017","[45,50[",175257,175257,0,0
"CANSIM","British Columbia","Female","2017","[50,55[",185426,185426,0,0
"CANSIM","British Columbia","Female","2017","[55,60[",190072,190072,0,0
"CANSIM","British Columbia","Female","2017","[60,65[",174987,174987,0,0
"CANSIM","British Columbia","Female","2017","[65,70[",150274,150274,0,0
"CANSIM","British Columbia","Female","2017","[70,75[",112931,112931,0,0
"CANSIM","British Columbia","Female","2017","[75,80[",78094,78094,0,0
